Date,Adj.close,Buy/Sell,Bank,Shares
11/12/2002,8589.14,0.0,29.0,0.1043851172372662
12/12/2002,8538.4,0.0,30.0,0.1043851172372662
13/12/2002,8433.71,0.0,31.0,0.1043851172372662
14/12/2002,8433.71,0.0,32.0,0.1043851172372662
15/12/2002,8433.71,0.0,33.0,0.1043851172372662
16/12/2002,8627.4,0.0,34.0,0.1043851172372662
17/12/2002,8535.39,0.0,35.0,0.1043851172372662
18/12/2002,8447.35,0.0,36.0,0.1043851172372662
19/12/2002,8364.8,0.0,37.0,0.1043851172372662
20/12/2002,8511.32,0.0,38.0,0.1043851172372662
21/12/2002,8511.32,0.0,39.0,0.1043851172372662
22/12/2002,8511.32,0.0,40.0,0.1043851172372662
23/12/2002,8493.29,0.0,41.0,0.1043851172372662
24/12/2002,8448.11,0.0,42.0,0.1043851172372662
25/12/2002,8448.11,0.0,43.0,0.1043851172372662
26/12/2002,8432.61,0.0,44.0,0.1043851172372662
27/12/2002,8303.78,0.0,45.0,0.1043851172372662
28/12/2002,8303.78,0.0,46.0,0.1043851172372662
29/12/2002,8303.78,0.0,47.0,0.1043851172372662
30/12/2002,8332.85,0.0,48.0,0.1043851172372662
31/12/2002,8341.63,0.0,49.0,0.1043851172372662
1/01/2003,8341.63,0.0,50.0,0.1043851172372662
2/01/2003,8607.52,0.0,51.0,0.1043851172372662
3/01/2003,8601.69,0.0,52.0,0.1043851172372662
4/01/2003,8601.69,0.0,53.0,0.1043851172372662
5/01/2003,8601.69,0.0,54.0,0.1043851172372662
6/01/2003,8773.57,0.0,55.0,0.1043851172372662
7/01/2003,8740.59,0.0,56.0,0.1043851172372662
8/01/2003,8595.31,0.0,57.0,0.1043851172372662
9/01/2003,8776.18,0.0,58.0,0.1043851172372662
10/01/2003,8784.89,0.0,59.0,0.1043851172372662
11/01/2003,8784.89,0.0,60.0,0.1043851172372662
12/01/2003,8784.89,0.0,61.0,0.1043851172372662
13/01/2003,8785.98,0.0,62.0,0.1043851172372662
14/01/2003,8842.62,0.0,63.0,0.1043851172372662
15/01/2003,8723.18,0.0,64.0,0.1043851172372662
16/01/2003,8697.87,0.0,65.0,0.1043851172372662
17/01/2003,8586.74,0.0,66.0,0.1043851172372662
18/01/2003,8586.74,0.0,67.0,0.1043851172372662
19/01/2003,8586.74,0.007895429464499917,0.0,0.11228054670176613
20/01/2003,8586.74,1.161092568308811E-4,0.0,0.112396655958597
21/01/2003,8442.9,0.0,1.0,0.112396655958597
22/01/2003,8318.73,0.0,2.0,0.112396655958597
23/01/2003,8369.47,0.0,3.0,0.112396655958597
24/01/2003,8131.01,0.0,4.0,0.112396655958597
25/01/2003,8131.01,0.0,5.0,0.112396655958597
26/01/2003,8131.01,0.0,6.0,0.112396655958597
27/01/2003,7989.56,0.0,7.0,0.112396655958597
28/01/2003,8088.84,0.0,8.0,0.112396655958597
29/01/2003,8110.71,0.0,9.0,0.112396655958597
30/01/2003,7945.13,0.0,10.0,0.112396655958597
31/01/2003,8053.81,0.0,11.0,0.112396655958597
1/02/2003,8053.81,0.0,12.0,0.112396655958597
2/02/2003,8053.81,0.0,13.0,0.112396655958597
3/02/2003,8109.82,0.0,14.0,0.112396655958597
4/02/2003,8013.29,0.0,15.0,0.112396655958597
5/02/2003,7985.18,0.0,16.0,0.112396655958597
6/02/2003,7929.3,0.0,17.0,0.112396655958597
7/02/2003,7864.23,0.0,18.0,0.112396655958597
8/02/2003,7864.23,0.0,19.0,0.112396655958597
9/02/2003,7864.23,0.0,20.0,0.112396655958597
10/02/2003,7920.11,0.0,21.0,0.112396655958597
11/02/2003,7843.11,0.0,22.0,0.112396655958597
12/02/2003,7758.17,0.0,23.0,0.112396655958597
13/02/2003,7749.87,0.0,24.0,0.112396655958597
14/02/2003,7908.8,0.0,25.0,0.112396655958597
15/02/2003,7908.8,0.0,26.0,0.112396655958597
16/02/2003,7908.8,0.0,27.0,0.112396655958597
17/02/2003,7908.8,0.0,28.0,0.112396655958597
18/02/2003,8041.15,0.0,29.0,0.112396655958597
19/02/2003,8000.6,0.0,30.0,0.112396655958597
20/02/2003,7914.96,0.0,31.0,0.112396655958597
21/02/2003,8018.11,0.0,32.0,0.112396655958597
22/02/2003,8018.11,0.0,33.0,0.112396655958597
23/02/2003,8018.11,0.0,34.0,0.112396655958597
24/02/2003,7858.24,0.0,35.0,0.112396655958597
25/02/2003,7909.5,0.0,36.0,0.112396655958597
26/02/2003,7806.98,0.0,37.0,0.112396655958597
27/02/2003,7884.99,0.0,38.0,0.112396655958597
28/02/2003,7891.08,0.0,39.0,0.112396655958597
1/03/2003,7891.08,0.0,40.0,0.112396655958597
2/03/2003,7891.08,0.0,41.0,0.112396655958597
3/03/2003,7837.86,0.0,42.0,0.112396655958597
4/03/2003,7704.87,0.0,43.0,0.112396655958597
5/03/2003,7775.6,0.0,44.0,0.112396655958597
6/03/2003,7673.99,0.0,45.0,0.112396655958597
7/03/2003,7740.03,0.0,46.0,0.112396655958597
8/03/2003,7740.03,0.0,47.0,0.112396655958597
9/03/2003,7740.03,0.0,48.0,0.112396655958597
10/03/2003,7568.18,0.0,49.0,0.112396655958597
11/03/2003,7524.06,0.0,50.0,0.112396655958597
12/03/2003,7552.07,0.0,51.0,0.112396655958597
13/03/2003,7821.75,0.0,52.0,0.112396655958597
14/03/2003,7859.71,0.0,53.0,0.112396655958597
15/03/2003,7859.71,0.0,54.0,0.112396655958597
16/03/2003,7859.71,0.0,55.0,0.112396655958597
17/03/2003,8141.92,0.0,56.0,0.112396655958597
18/03/2003,8194.23,0.0,57.0,0.112396655958597
19/03/2003,8265.45,0.0,58.0,0.112396655958597
20/03/2003,8286.6,0.0,59.0,0.112396655958597
21/03/2003,8521.97,0.0,60.0,0.112396655958597
22/03/2003,8521.97,0.0,61.0,0.112396655958597
23/03/2003,8521.97,0.0,62.0,0.112396655958597
24/03/2003,8214.68,0.0,63.0,0.112396655958597
25/03/2003,8280.23,0.0,64.0,0.112396655958597
26/03/2003,8229.88,0.0,65.0,0.112396655958597
27/03/2003,8201.45,0.0,66.0,0.112396655958597
28/03/2003,8145.77,0.0,67.0,0.112396655958597
29/03/2003,8145.77,0.0,68.0,0.112396655958597
30/03/2003,8145.77,0.0,69.0,0.112396655958597
31/03/2003,7992.13,0.0,70.0,0.112396655958597
1/04/2003,8069.86,0.0,71.0,0.112396655958597
2/04/2003,8285.06,0.0,72.0,0.112396655958597
3/04/2003,8240.38,0.0,73.0,0.112396655958597
4/04/2003,8277.15,0.0,74.0,0.112396655958597
5/04/2003,8277.15,0.0,75.0,0.112396655958597
6/04/2003,8277.15,0.0,76.0,0.112396655958597
7/04/2003,8300.41,0.0,77.0,0.112396655958597
8/04/2003,8298.92,0.0,78.0,0.112396655958597
9/04/2003,8197.94,0.0,79.0,0.112396655958597
10/04/2003,8221.33,0.0,80.0,0.112396655958597
11/04/2003,8203.41,0.0,81.0,0.112396655958597
12/04/2003,8203.41,0.0,82.0,0.112396655958597
13/04/2003,8203.41,0.0,83.0,0.112396655958597
14/04/2003,8351.1,0.0,84.0,0.112396655958597
15/04/2003,8402.36,0.0,85.0,0.112396655958597
16/04/2003,8257.61,0.0,86.0,0.112396655958597
17/04/2003,8337.65,0.0,87.0,0.112396655958597
18/04/2003,8337.65,0.0,88.0,0.112396655958597
19/04/2003,8337.65,0.0,89.0,0.112396655958597
20/04/2003,8337.65,0.0,90.0,0.112396655958597
21/04/2003,8328.9,0.0,91.0,0.112396655958597
22/04/2003,8484.99,0.0,92.0,0.112396655958597
23/04/2003,8515.66,0.0,93.0,0.112396655958597
24/04/2003,8440.04,0.0,94.0,0.112396655958597
25/04/2003,8306.35,0.0,95.0,0.112396655958597
26/04/2003,8306.35,0.0,96.0,0.112396655958597
27/04/2003,8306.35,0.0,97.0,0.112396655958597
28/04/2003,8471.61,0.0,98.0,0.112396655958597
29/04/2003,8502.99,0.0,99.0,0.112396655958597
30/04/2003,8480.09,0.0,100.0,0.112396655958597
1/05/2003,8454.25,0.0,101.0,0.112396655958597
2/05/2003,8582.68,0.0,102.0,0.112396655958597
3/05/2003,8582.68,0.0,103.0,0.112396655958597
4/05/2003,8582.68,0.0,104.0,0.112396655958597
5/05/2003,8531.57,0.0,105.0,0.112396655958597
6/05/2003,8588.36,0.0,106.0,0.112396655958597
7/05/2003,8560.63,0.0,107.0,0.112396655958597
8/05/2003,8491.22,0.0,108.0,0.112396655958597
9/05/2003,8604.6,0.0,109.0,0.112396655958597
10/05/2003,8604.6,0.0,110.0,0.112396655958597
11/05/2003,8604.6,0.0,111.0,0.112396655958597
12/05/2003,8726.73,0.0,112.0,0.112396655958597
13/05/2003,8679.25,0.0,113.0,0.112396655958597
14/05/2003,8647.82,0.0,114.0,0.112396655958597
15/05/2003,8713.14,0.0,115.0,0.112396655958597
16/05/2003,8678.97,0.0,116.0,0.112396655958597
17/05/2003,8678.97,0.0,117.0,0.112396655958597
18/05/2003,8678.97,0.0,118.0,0.112396655958597
19/05/2003,8493.39,0.0,119.0,0.112396655958597
20/05/2003,8491.36,0.0,120.0,0.112396655958597
21/05/2003,8516.43,0.0,121.0,0.112396655958597
22/05/2003,8594.02,0.0,122.0,0.112396655958597
23/05/2003,8601.38,0.0,123.0,0.112396655958597
24/05/2003,8601.38,0.014373042465278828,0.0,0.12676969842387584
25/05/2003,8601.38,1.1591163278450669E-4,0.0,0.12688561005666035
26/05/2003,8601.38,1.1591163278450669E-4,0.0,0.12700152168944487
27/05/2003,8781.35,0.0,1.0,0.12700152168944487
28/05/2003,8793.12,0.0,2.0,0.12700152168944487
29/05/2003,8711.18,0.0,3.0,0.12700152168944487
30/05/2003,8850.26,0.0,4.0,0.12700152168944487
31/05/2003,8850.26,0.0,5.0,0.12700152168944487
1/06/2003,8850.26,0.0,6.0,0.12700152168944487
2/06/2003,8897.81,0.0,7.0,0.12700152168944487
3/06/2003,8922.95,0.0,8.0,0.12700152168944487
4/06/2003,9038.98,0.0,9.0,0.12700152168944487
5/06/2003,9041.3,0.0,10.0,0.12700152168944487
6/06/2003,9062.79,0.0,11.0,0.12700152168944487
7/06/2003,9062.79,0.0,12.0,0.12700152168944487
8/06/2003,9062.79,0.0,13.0,0.12700152168944487
9/06/2003,8980.0,0.0,14.0,0.12700152168944487
10/06/2003,9054.89,0.0,15.0,0.12700152168944487
11/06/2003,9183.22,0.0,16.0,0.12700152168944487
12/06/2003,9196.55,0.0,17.0,0.12700152168944487
13/06/2003,9117.12,0.0,18.0,0.12700152168944487
14/06/2003,9117.12,0.0,19.0,0.12700152168944487
15/06/2003,9117.12,0.0,20.0,0.12700152168944487
16/06/2003,9318.96,0.0,21.0,0.12700152168944487
17/06/2003,9323.02,0.0,22.0,0.12700152168944487
18/06/2003,9293.8,0.0,23.0,0.12700152168944487
19/06/2003,9179.53,0.0,24.0,0.12700152168944487
20/06/2003,9200.75,0.0,25.0,0.12700152168944487
21/06/2003,9200.75,0.0,26.0,0.12700152168944487
22/06/2003,9200.75,0.0,27.0,0.12700152168944487
23/06/2003,9072.95,0.0,28.0,0.12700152168944487
24/06/2003,9109.85,0.0,29.0,0.12700152168944487
25/06/2003,9011.53,0.0,30.0,0.12700152168944487
26/06/2003,9079.04,0.0,31.0,0.12700152168944487
27/06/2003,8989.05,0.0,32.0,0.12700152168944487
28/06/2003,8989.05,0.0,33.0,0.12700152168944487
29/06/2003,8989.05,0.0,34.0,0.12700152168944487
30/06/2003,8985.44,0.0,35.0,0.12700152168944487
1/07/2003,9040.95,0.0,36.0,0.12700152168944487
2/07/2003,9142.84,0.0,37.0,0.12700152168944487
3/07/2003,9070.21,0.0,38.0,0.12700152168944487
4/07/2003,9070.21,0.0,39.0,0.12700152168944487
5/07/2003,9070.21,0.0,40.0,0.12700152168944487
6/07/2003,9070.21,0.0,41.0,0.12700152168944487
7/07/2003,9216.79,0.0,42.0,0.12700152168944487
8/07/2003,9223.09,0.0,43.0,0.12700152168944487
9/07/2003,9156.21,0.0,44.0,0.12700152168944487
10/07/2003,9036.04,0.0,45.0,0.12700152168944487
11/07/2003,9119.59,0.0,46.0,0.12700152168944487
12/07/2003,9119.59,0.0,47.0,0.12700152168944487
13/07/2003,9119.59,0.0,48.0,0.12700152168944487
14/07/2003,9177.15,0.0,49.0,0.12700152168944487
15/07/2003,9128.97,0.0,50.0,0.12700152168944487
16/07/2003,9094.59,0.0,51.0,0.12700152168944487
17/07/2003,9050.82,0.0,52.0,0.12700152168944487
18/07/2003,9188.15,0.0,53.0,0.12700152168944487
19/07/2003,9188.15,0.0,54.0,0.12700152168944487
20/07/2003,9188.15,0.0,55.0,0.12700152168944487
21/07/2003,9096.69,0.0,56.0,0.12700152168944487
22/07/2003,9158.45,0.0,57.0,0.12700152168944487
23/07/2003,9194.24,0.0,58.0,0.12700152168944487
24/07/2003,9112.51,0.0,59.0,0.12700152168944487
25/07/2003,9284.57,0.0,60.0,0.12700152168944487
26/07/2003,9284.57,0.0,61.0,0.12700152168944487
27/07/2003,9284.57,0.0,62.0,0.12700152168944487
28/07/2003,9266.51,0.0,63.0,0.12700152168944487
29/07/2003,9204.46,0.0,64.0,0.12700152168944487
30/07/2003,9200.05,0.0,65.0,0.12700152168944487
31/07/2003,9233.8,0.0,66.0,0.12700152168944487
1/08/2003,9153.97,0.0,67.0,0.12700152168944487
2/08/2003,9153.97,0.0,68.0,0.12700152168944487
3/08/2003,9153.97,0.0,69.0,0.12700152168944487
4/08/2003,9186.04,0.0,70.0,0.12700152168944487
5/08/2003,9036.32,0.0,71.0,0.12700152168944487
6/08/2003,9061.74,0.0,72.0,0.12700152168944487
7/08/2003,9126.45,0.0,73.0,0.12700152168944487
8/08/2003,9191.09,0.0,74.0,0.12700152168944487
9/08/2003,9191.09,0.0,75.0,0.12700152168944487
10/08/2003,9191.09,0.0,76.0,0.12700152168944487
11/08/2003,9217.35,0.0,77.0,0.12700152168944487
12/08/2003,9310.06,0.0,78.0,0.12700152168944487
13/08/2003,9271.76,0.0,79.0,0.12700152168944487
14/08/2003,9310.56,0.0,80.0,0.12700152168944487
15/08/2003,9321.69,0.0,81.0,0.12700152168944487
16/08/2003,9321.69,0.0,82.0,0.12700152168944487
17/08/2003,9321.69,0.0,83.0,0.12700152168944487
18/08/2003,9412.45,0.0,84.0,0.12700152168944487
19/08/2003,9428.9,0.0,85.0,0.12700152168944487
20/08/2003,9397.51,0.0,86.0,0.12700152168944487
21/08/2003,9423.68,0.0,87.0,0.12700152168944487
22/08/2003,9348.87,0.0,88.0,0.12700152168944487
23/08/2003,9348.87,0.0,89.0,0.12700152168944487
24/08/2003,9348.87,0.0,90.0,0.12700152168944487
25/08/2003,9317.64,0.0,91.0,0.12700152168944487
26/08/2003,9340.45,0.0,92.0,0.12700152168944487
27/08/2003,9333.79,0.0,93.0,0.12700152168944487
28/08/2003,9374.21,0.0,94.0,0.12700152168944487
29/08/2003,9415.82,0.0,95.0,0.12700152168944487
30/08/2003,9415.82,0.0,96.0,0.12700152168944487
31/08/2003,9415.82,0.0,97.0,0.12700152168944487
1/09/2003,9415.82,0.0,98.0,0.12700152168944487
2/09/2003,9523.27,-0.12700152168944487,1304.8413721150614,0.0
3/09/2003,9568.46,0.0,1305.8413721150614,0.0
4/09/2003,9587.9,0.0,1306.8413721150614,0.0
5/09/2003,9503.34,0.0,1307.8413721150614,0.0
6/09/2003,9503.34,0.0,1308.8413721150614,0.0
7/09/2003,9503.34,0.0,1309.8413721150614,0.0
8/09/2003,9586.29,0.0,1310.8413721150614,0.0
9/09/2003,9507.2,0.0,1311.8413721150614,0.0
10/09/2003,9420.46,0.0,1312.8413721150614,0.0
11/09/2003,9459.76,0.0,1313.8413721150614,0.0
12/09/2003,9471.55,0.0,1314.8413721150614,0.0
13/09/2003,9471.55,0.0,1315.8413721150614,0.0
14/09/2003,9471.55,0.0,1316.8413721150614,0.0
15/09/2003,9448.81,0.0,1317.8413721150614,0.0
16/09/2003,9567.34,0.0,1318.8413721150614,0.0
17/09/2003,9545.65,0.0,1319.8413721150614,0.0
18/09/2003,9659.13,0.0,1320.8413721150614,0.0
19/09/2003,9644.82,0.0,1321.8413721150614,0.0
20/09/2003,9644.82,0.0,1322.8413721150614,0.0
21/09/2003,9644.82,0.0,1323.8413721150614,0.0
22/09/2003,9535.41,0.0,1324.8413721150614,0.0
23/09/2003,9576.04,0.0,1325.8413721150614,0.0
24/09/2003,9425.51,0.0,1326.8413721150614,0.0
25/09/2003,9343.96,0.0,1327.8413721150614,0.0
26/09/2003,9313.08,0.0,1328.8413721150614,0.0
27/09/2003,9313.08,0.0,1329.8413721150614,0.0
28/09/2003,9313.08,0.0,1330.8413721150614,0.0
29/09/2003,9380.24,0.0,1331.8413721150614,0.0
30/09/2003,9275.06,0.0,1332.8413721150614,0.0
1/10/2003,9469.2,0.0,1333.8413721150614,0.0
2/10/2003,9487.8,0.0,1334.8413721150614,0.0
3/10/2003,9572.31,0.0,1335.8413721150614,0.0
4/10/2003,9572.31,0.0,1336.8413721150614,0.0
5/10/2003,9572.31,0.0,1337.8413721150614,0.0
6/10/2003,9594.98,0.0,1338.8413721150614,0.0
7/10/2003,9654.61,0.0,1339.8413721150614,0.0
8/10/2003,9630.9,0.0,1340.8413721150614,0.0
9/10/2003,9680.01,0.0,1341.8413721150614,0.0
10/10/2003,9674.68,0.0,1342.8413721150614,0.0
11/10/2003,9674.68,0.0,1343.8413721150614,0.0
12/10/2003,9674.68,0.0,1344.8413721150614,0.0
13/10/2003,9764.38,0.0,1345.8413721150614,0.0
14/10/2003,9812.98,0.0,1346.8413721150614,0.0
15/10/2003,9803.05,0.0,1347.8413721150614,0.0
16/10/2003,9791.72,0.0,1348.8413721150614,0.0
17/10/2003,9721.79,0.0,1349.8413721150614,0.0
18/10/2003,9721.79,0.0,1350.8413721150614,0.0
19/10/2003,9721.79,0.0,1351.8413721150614,0.0
20/10/2003,9777.94,0.0,1352.8413721150614,0.0
21/10/2003,9747.64,0.0,1353.8413721150614,0.0
22/10/2003,9598.24,0.0,1354.8413721150614,0.0
23/10/2003,9613.13,0.0,1355.8413721150614,0.0
24/10/2003,9582.46,0.0,1356.8413721150614,0.0
25/10/2003,9582.46,0.0,1357.8413721150614,0.0
26/10/2003,9582.46,0.0,1358.8413721150614,0.0
27/10/2003,9608.16,0.0,1359.8413721150614,0.0
28/10/2003,9748.31,0.0,1360.8413721150614,0.0
29/10/2003,9774.53,0.0,1361.8413721150614,0.0
30/10/2003,9786.61,0.0,1362.8413721150614,0.0
31/10/2003,9801.12,0.0,1363.8413721150614,0.0
1/11/2003,9801.12,0.0,1364.8413721150614,0.0
2/11/2003,9801.12,0.0,1365.8413721150614,0.0
3/11/2003,9858.46,0.0,1366.8413721150614,0.0
4/11/2003,9838.83,0.0,1367.8413721150614,0.0
5/11/2003,9820.83,0.0,1368.8413721150614,0.0
6/11/2003,9856.97,0.0,1369.8413721150614,0.0
7/11/2003,9809.79,0.0,1370.8413721150614,0.0
8/11/2003,9809.79,0.0,1371.8413721150614,0.0
9/11/2003,9809.79,0.0,1372.8413721150614,0.0
10/11/2003,9756.53,0.0,1373.8413721150614,0.0
11/11/2003,9737.79,0.0,1374.8413721150614,0.0
12/11/2003,9848.83,0.0,1375.8413721150614,0.0
13/11/2003,9837.94,0.0,1376.8413721150614,0.0
14/11/2003,9768.68,0.0,1377.8413721150614,0.0
15/11/2003,9768.68,0.0,1378.8413721150614,0.0
16/11/2003,9768.68,0.0,1379.8413721150614,0.0
17/11/2003,9710.83,0.0,1380.8413721150614,0.0
18/11/2003,9624.16,0.0,1381.8413721150614,0.0
19/11/2003,9690.46,0.0,1382.8413721150614,0.0
20/11/2003,9619.42,0.0,1383.8413721150614,0.0
21/11/2003,9628.53,0.0,1384.8413721150614,0.0
22/11/2003,9628.53,0.0,1385.8413721150614,0.0
23/11/2003,9628.53,0.0,1386.8413721150614,0.0
24/11/2003,9747.79,0.0,1387.8413721150614,0.0
25/11/2003,9763.94,0.0,1388.8413721150614,0.0
26/11/2003,9779.57,0.0,1389.8413721150614,0.0
27/11/2003,9779.57,0.0,1390.8413721150614,0.0
28/11/2003,9782.46,0.0,1391.8413721150614,0.0
29/11/2003,9782.46,0.0,1392.8413721150614,0.0
30/11/2003,9782.46,0.0,1393.8413721150614,0.0
1/12/2003,9899.05,0.0,1394.8413721150614,0.0
2/12/2003,9853.64,0.0,1395.8413721150614,0.0
3/12/2003,9873.42,0.0,1396.8413721150614,0.0
4/12/2003,9930.82,0.0,1397.8413721150614,0.0
5/12/2003,9862.68,0.0,1398.8413721150614,0.0
6/12/2003,9862.68,0.0,1399.8413721150614,0.0
7/12/2003,9862.68,0.0,1400.8413721150614,0.0
8/12/2003,9965.27,0.0,1401.8413721150614,0.0
9/12/2003,9923.42,0.0,1402.8413721150614,0.0
10/12/2003,9921.86,0.0,1403.8413721150614,0.0
11/12/2003,10008.16,0.0,1404.8413721150614,0.0
12/12/2003,10042.16,0.0,1405.8413721150614,0.0
13/12/2003,10042.16,0.0,1406.8413721150614,0.0
14/12/2003,10042.16,0.0,1407.8413721150614,0.0
15/12/2003,10022.82,0.0,1408.8413721150614,0.0
16/12/2003,10129.56,0.0,1409.8413721150614,0.0
17/12/2003,10145.26,0.0,1410.8413721150614,0.0
18/12/2003,10248.08,0.0,1411.8413721150614,0.0
19/12/2003,10278.22,0.0,1412.8413721150614,0.0
20/12/2003,10278.22,0.0,1413.8413721150614,0.0
21/12/2003,10278.22,0.0,1414.8413721150614,0.0
22/12/2003,10338.0,0.0,1415.8413721150614,0.0
23/12/2003,10341.26,0.0,1416.8413721150614,0.0
24/12/2003,10305.19,0.0,1417.8413721150614,0.0
25/12/2003,10305.19,0.0,1418.8413721150614,0.0
26/12/2003,10324.67,0.0,1419.8413721150614,0.0
27/12/2003,10324.67,0.0,1420.8413721150614,0.0
28/12/2003,10324.67,0.0,1421.8413721150614,0.0
29/12/2003,10450.0,0.0,1422.8413721150614,0.0
30/12/2003,10425.04,0.0,1423.8413721150614,0.0
31/12/2003,10453.92,0.0,1424.8413721150614,0.0
1/01/2004,10453.92,0.0,1425.8413721150614,0.0
2/01/2004,10409.85,0.0,1426.8413721150614,0.0
3/01/2004,10409.85,0.0,1427.8413721150614,0.0
4/01/2004,10409.85,0.0,1428.8413721150614,0.0
5/01/2004,10544.07,0.0,1429.8413721150614,0.0
6/01/2004,10538.66,0.0,1430.8413721150614,0.0
7/01/2004,10529.03,0.0,1431.8413721150614,0.0
8/01/2004,10592.44,0.0,1432.8413721150614,0.0
9/01/2004,10458.89,0.0,1433.8413721150614,0.0
10/01/2004,10458.89,0.0,1434.8413721150614,0.0
11/01/2004,10458.89,0.0,1435.8413721150614,0.0
12/01/2004,10485.18,0.0,1436.8413721150614,0.0
13/01/2004,10427.18,0.0,1437.8413721150614,0.0
14/01/2004,10538.37,0.0,1438.8413721150614,0.0
15/01/2004,10553.85,0.0,1439.8413721150614,0.0
16/01/2004,10600.51,0.0,1440.8413721150614,0.0
17/01/2004,10600.51,0.0,1441.8413721150614,0.0
18/01/2004,10600.51,0.0,1442.8413721150614,0.0
19/01/2004,10600.51,0.0,1443.8413721150614,0.0
20/01/2004,10528.66,0.0,1444.8413721150614,0.0
21/01/2004,10623.62,0.0,1445.8413721150614,0.0
22/01/2004,10623.18,0.0,1446.8413721150614,0.0
23/01/2004,10568.29,0.0,1447.8413721150614,0.0
24/01/2004,10568.29,0.0,1448.8413721150614,0.0
25/01/2004,10568.29,0.0,1449.8413721150614,0.0
26/01/2004,10702.51,0.0,1450.8413721150614,0.0
27/01/2004,10609.92,0.0,1451.8413721150614,0.0
28/01/2004,10468.37,0.0,1452.8413721150614,0.0
29/01/2004,10510.29,0.0,1453.8413721150614,0.0
30/01/2004,10488.07,0.0,1454.8413721150614,0.0
31/01/2004,10488.07,0.0,1455.8413721150614,0.0
1/02/2004,10488.07,0.0,1456.8413721150614,0.0
2/02/2004,10499.18,0.0,1457.8413721150614,0.0
3/02/2004,10505.18,0.0,1458.8413721150614,0.0
4/02/2004,10470.74,0.0,1459.8413721150614,0.0
5/02/2004,10495.55,0.0,1460.8413721150614,0.0
6/02/2004,10593.03,0.0,1461.8413721150614,0.0
7/02/2004,10593.03,0.0,1462.8413721150614,0.0
8/02/2004,10593.03,0.0,1463.8413721150614,0.0
9/02/2004,10579.03,0.0,1464.8413721150614,0.0
10/02/2004,10613.85,0.0,1465.8413721150614,0.0
11/02/2004,10737.7,-0.0,1466.8413721150614,0.0
12/02/2004,10694.07,0.0,1467.8413721150614,0.0
13/02/2004,10627.85,0.0,1468.8413721150614,0.0
14/02/2004,10627.85,0.0,1469.8413721150614,0.0
15/02/2004,10627.85,0.0,1470.8413721150614,0.0
16/02/2004,10627.85,0.0,1471.8413721150614,0.0
17/02/2004,10714.88,0.0,1472.8413721150614,0.0
18/02/2004,10671.99,0.0,1473.8413721150614,0.0
19/02/2004,10664.73,0.0,1474.8413721150614,0.0
20/02/2004,10619.03,0.0,1475.8413721150614,0.0
21/02/2004,10619.03,0.0,1476.8413721150614,0.0
22/02/2004,10619.03,0.0,1477.8413721150614,0.0
23/02/2004,10609.62,0.0,1478.8413721150614,0.0
24/02/2004,10566.37,0.0,1479.8413721150614,0.0
25/02/2004,10601.62,0.0,1480.8413721150614,0.0
26/02/2004,10580.14,0.0,1481.8413721150614,0.0
27/02/2004,10583.92,0.0,1482.8413721150614,0.0
28/02/2004,10583.92,0.0,1483.8413721150614,0.0
29/02/2004,10583.92,0.0,1484.8413721150614,0.0
1/03/2004,10678.14,0.0,1485.8413721150614,0.0
2/03/2004,10591.48,0.0,1486.8413721150614,0.0
3/03/2004,10593.11,0.0,1487.8413721150614,0.0
4/03/2004,10588.0,0.0,1488.8413721150614,0.0
5/03/2004,10595.55,0.0,1489.8413721150614,0.0
6/03/2004,10595.55,0.0,1490.8413721150614,0.0
7/03/2004,10595.55,0.0,1491.8413721150614,0.0
8/03/2004,10529.48,0.0,1492.8413721150614,0.0
9/03/2004,10456.96,0.0,1493.8413721150614,0.0
10/03/2004,10296.89,0.0,1494.8413721150614,0.0
11/03/2004,10128.38,0.0,1495.8413721150614,0.0
12/03/2004,10240.08,0.0,1496.8413721150614,0.0
13/03/2004,10240.08,0.0,1497.8413721150614,0.0
14/03/2004,10240.08,0.0,1498.8413721150614,0.0
15/03/2004,10102.89,0.0,1499.8413721150614,0.0
16/03/2004,10184.67,0.0,1500.8413721150614,0.0
17/03/2004,10300.3,0.0,1501.8413721150614,0.0
18/03/2004,10295.78,0.0,1502.8413721150614,0.0
19/03/2004,10186.6,0.0,1503.8413721150614,0.0
20/03/2004,10186.6,0.0,1504.8413721150614,0.0
21/03/2004,10186.6,0.0,1505.8413721150614,0.0
22/03/2004,10064.75,0.0,1506.8413721150614,0.0
23/03/2004,10063.64,0.0,1507.8413721150614,0.0
24/03/2004,10048.23,0.0,1508.8413721150614,0.0
25/03/2004,10218.82,0.0,1509.8413721150614,0.0
26/03/2004,10212.97,0.0,1510.8413721150614,0.0
27/03/2004,10212.97,0.0,1511.8413721150614,0.0
28/03/2004,10212.97,0.0,1512.8413721150614,0.0
29/03/2004,10329.63,0.0,1513.8413721150614,0.0
30/03/2004,10381.7,0.0,1514.8413721150614,0.0
31/03/2004,10357.7,0.0,1515.8413721150614,0.0
1/04/2004,10373.33,0.0,1516.8413721150614,0.0
2/04/2004,10470.59,0.0,1517.8413721150614,0.0
3/04/2004,10470.59,0.0,1518.8413721150614,0.0
4/04/2004,10470.59,0.0,1519.8413721150614,0.0
5/04/2004,10558.37,0.0,1520.8413721150614,0.0
6/04/2004,10570.81,0.0,1521.8413721150614,0.0
7/04/2004,10480.15,0.0,1522.8413721150614,0.0
